lie encamped	/liːinkæmpt/\n\nacampar
lieutenant	/laiətenənt/\n\ntenente
life	/laif/\n\n1. vida\n2. viver
life-belt	salva-vidas
life-boat	barcosalva-vidas
lifebelt	/laifbelt/\n\nsalva-vidas
lifecycle	[s]\nciclo de vida
lifeless	[adjective]\nsem vida
lifelong	[adjective]\npor toda vida
lifespan	[s]\n\n1. vida\n2. vida útil
lifestyle	[s]\nestilo de vida
lifetime	[s]\n\n1. vida\n2. duração de uma vida
lift	/lift/\n\n1. a. elevar\n  b. erguer\n  c. suspender\n2. levantar-se\n3. a. ascensor\n  b. elevador
ligament	[s]\nligamento
ligation	[s]\nligação
light	/lait/\n\n1. acender\n2. a. claro\n  b. luminoso\n  c. luzente\n3. luz\n4. a. débil\n  b. fraco\n5. ligeiro
light-headed	[adjective]\ntonto
light-switch	comutador
lighter	/laitər/\n\nfuzil
lighthouse	/laithaus/\n\nfarol
lightness	[s]\nleveza
lightning	/laitniŋ/\n\n1. corisco\n2. raio\n3. relâmpago
lightweight	[s]\n[adjective]\n\n1. peso-leve\n2. leve\n3. a. sem importância\n  b. supérfluo
likable	/laikəbl/\n\nestimável
like	/laik/\n\n1. como\n2. a. semelhante\n  b. similar\n  c. parecido\n3. a. estimar\n  b. gostar de\n  c. prezar
like that	/laikðæt/\n\n1. assim\n2. daquela maneira\n3. desta maneira\n4. deste modo
like this	/laikðaiz/\n\nde tal modo
likelier	[adjective]\n\n1. mais provável\n2. mais agradável\n3. a. mais semelhante\n  b. mais igual
likeliest	[adjective]\n\n1. o mais provável\n2. o mais agradável\n3. a. o mais semelhante\n  b. o mais igual
likelihood	[s]\nprobabilidade
likely	/laikliː/\n\nprovável
likeness	[s]\nsemelhança
likewise	/laikjuːiːz/\n\n1. a. ainda\n  b. idem\n  c. outrossim\n  d. também\n2. a. ídem\n  b. igualmente
lilac	/lailək/\n\nlilás
lily	/liliː/\n\nlírio
limb	/lim/\n\nmembro
lime	/laim/\n\ncal
lime-tree	tília
limelight	[s]\n\n1. a. fama\n  b. notoriedade\n2. luz de cálcio
limestone	[s]\ncalcário
limit	/limit/\n\n[s]\n[vi]\n\n1. a. limite\n  b. fronteira\n2. a. limitar\n  b. restringir\n  c. demarcar
limitation	[s]\nlimitação
limitless	[adjective]\nsem limites
limp	/limp/\n\n1. capengar\n2. coxear
linden-tree	tília
line	/lain/\n\n[s]\n[vt]\n\n1. linha\n2. a. delinear\n  b. delimitar\n3. a. fazer uma linha\n  b. alinhar\n4. a. revestir\n  b. encher
lineage	/liniidʒ/\n\n[s]\norigem
linen	/linin/\n\n[s]\n\n1. pano\n2. tela
lineseed oil	/lainiːsiːdɔil/\n\n[s]\nóleo de linhaça
linguist	/liŋgwist/\n\n[s]\n\n1. linguista\n2. lingüista
link	/liŋk/\n\n[s]\n[vt]\n[vi]\n\n1. a. ligação\n  b. âncora\n2. a. elo\n  b. argola\n3. a. ligar\n  b. montar\n  c. ancorar\n4. estar conectado
linoleum	/linouliəm/\n\n[s]\nlinóleo
Linux	[s]\n\n1. Sistema operacional semelhante ao UNIX sendo originalmente desenvolvido por Linus Torvalds a partir de 1991\n2. e que\n3. desde então\n4. vem se evoluindo graças à cooperação de vários volutários e empresas através da Internet.
lion	/laiən/\n\nleão
lioness	[s]\nleoa
lip	/lip/\n\nlábio
lipid	[s]\n\n1. lipídeo\n2. gordura
liposome	[s]\nlipossomo
lipstick	[s]\nbatom
liqueur	/likjeər/\n\nlicor
liquid	/likwid/\n\n[s]\n\n1. líquido\n2. fluido
liquidate	/likwideit/\n\n1. a. ajustar pagando\n  b. liquidar\n2. matar
liquor	/likər/\n\n[s]\n\n1. licor\n2. bebida alcoólica
Lisbon	/lizbən/\n\nLisboa
lisp	/lisp/\n\ncecear
list	/list/\n\n[s]\n[vt]\n\n1. lista\n2. listar
listen	/lisn/\n\n1. dar atenção a\n2. escutar\n3. ouvir
listener	/lisnər/\n\n1. aluno\n2. auditor\n3. ouvinte
lit	[adjective]\n[vt]\n\n1. iluminado\n2. acender
litany	/litəniː/\n\nladainha
liter	/litər/\n\nlitro
literal	/litərəl/\n\ntextual
literally	literalmente
literary	/litərəriː/\n\nliterário
literature	/litrətʃər/\n\nliteratura
Lithuania	/liθweiniə/\n\n[s]\nLituânia
Lithuanian	/liθweiniən/\n\n[s]\n[adjective]\nlituânio
litigate	/litigeit/\n\n1. acionar\n2. processar
litre	/liːtər/\n\nlitro
litter	[vt]\nbagunçar
little	/litl/\n\npequeno
little bird	/litlbəːd/\n\npassarinho
little brother	/litlbrʌðər/\n\nmaninho
little by little	/litlbiːlitl/\n\npoucoapouco
Little Red Ridinghood	/litlridraidiŋud/\n\nChapeuzinhoVermelho
Little Snow White	/litlsnouwait/\n\nBranca-de-Neve
little stick	/litlstik/\n\nbastonete
liturgy	/litədʒiː/\n\nliturgia
livable	[adjective]\nhabitável
live	/laiv/\n\n1. a. estarhospedado\n  b. habitar\n  c. morar\n2. viver
live through	/laivθruː/\n\n1. atravessar\n2. viver
lively	/laivliː/\n\n1. engraçado\n2. espirituoso
liver	/livər/\n\nfígado
livestock	/laivstɔk/\n\n1. gado\n2. rebanho
living room	/liviŋruːm/\n\nsala
living-room	sala
load	/loud/\n\n[s]\n[vt]\n\n1. a. carga\n  b. carregamento\n2. carregar\n3. a. estivar\n  b. pôr carga em
loadable	[adjective]\ncarregável
loaf	/louf/\n\n1. a. carga\n  b. carregamento\n2. pão
loan	/loun/\n\nemprestar
loath	[adjective]\n\n1. odioso\n2. aversivo\n3. desgostoso
loathe	/louð/\n\n1. abominar\n2. detestar\n3. ter nojo de
loathful	[adjective]\nnojento
loathing	[s]\n\n1. abominação\n2. execração\n3. ódio
loathly	[adverb]\n\n1. desgostosamente\n2. relutantemente
loathsome	[adjective]\n\n1. nauseante\n2. desgostoso\n3. ofensivo\n4. aversivo
lobe	lobo
lobster	/lɔbstər/\n\nlagosta
local	/loukl/\n\n1. local\n2. locativo
localize	[vt]\nlocalizar
locally	[adverb]\nlocalmente
locate	/loukeit/\n\n1. acomodar\n2. colocar
location	/loukeiʃən/\n\n1. local\n2. lugar\n3. paragem\n4. sítio
loch	/lɔk/\n\n1. fiorde\n2. lago
lock	/lɔk/\n\n1. fechadura\n2. fechar
locksmith	/lɔksmiθ/\n\nchaveiro
locus	[s]\nlocal
locust	/loukəst/\n\ngafanhoto
lodge	[vt]\nalojar
lofty	/lɔftiː/\n\n1. alto\n2. elevado\n3. eminente
log	[s]\n[vt]\n\n1. a. agenda\n  b. registro\n  c. diário\n2. a. registrar\n  b. colocar no registro\n  c. colocar no diário
logic	/lɔdʒik/\n\nlógica
logical	/lɔdʒikl/\n\nlógico
logical reasoning	/lɔdʒiklriːzniŋ/\n\nrazão
London	/lʌndən/\n\nLondres
loneliness	[s]\nsolidão
lonely	/lounliː/\n\nsolitário
long	/lɔŋ/\n\n1. comprido\n2. longo
long for	/lɔŋfər/\n\n1. darais\n2. suspirar\n3. ter saudades de
long-term	[s]\nlongo prazo
longer	[adjective]\n[adverb]\n\n1. a. maior\n  b. mais longo\n  c. mais comprido\n2. por mais tempo
longest	1. o mais longo\n2. o mais comprido
longevity	[s]\nlongevidade
longitude	/lɔndʒitjuːd/\n\nlongitude
longitudinally	[adverb]\nlongitudinalmente
look	/luk/\n\n1. a. aparência\n  b. aspecto\n  c. semblante\n2. olhadela\n3. a. representar\n  b. ter aparência de\n  c. ter aspecto de\n4. a. observar\n  b. mirar\n  c. olhar
look after	/lukɑːftər/\n\n1. a. guardar\n  b. velar\n  c. vigiar\n2. cuidar de criança
look askance	/lukæskəns/\n\n1. servesgo\n2. vesguear
look at	/lukeit/\n\n1. observar\n2. mirar\n3. olhar
look back	[vi]\nrecordar
look for	/lukfər/\n\n1. buscar\n2. investigar\n3. procurar
look in	[vt]\nencarar
look out	[vt]\nprocurar
looking-glass	espelho
lookup	[s]\n\n1. procura\n2. busca
loom	/luːm/\n\ntear
loop	/luːp/\n\n[s]\n\n1. a. alça\n  b. laço\n2. laçada\n3. malha
loose	/luːs/\n\n1. laxante\n2. laxativo
loosely	[adverb]\n\n1. de forma relaxada\n2. relaxadamente
loosen	[vt]\nsoltar
lord	/lɔːd/\n\n1. amo\n2. patrão\n3. senhor
lorry	/lɔriː/\n\ncaminhão
lose	/luːz/\n\nperder
loser	[s]\nperdedor
loss	/lɔs/\n\nperda
lost	[adjective]\n\n1. perdido\n2. desnorteado
lot	/lɔt/\n\n1. lote\n2. parcela
lottery	/lɔtəriː/\n\n[s]\n\n1. loteria\n2. rifa
lotus	/loutəs/\n\n[s]\nlótus
loud	/laud/\n\n1. alto\n2. forte
louder	[adjective]\n\n1. mais alto\n2. mais forte
loudly	/laudliː/\n\nemvozalta
loudness	[s]\n\n1. barulho\n2. gritaria
lounge	/laundʒ/\n\n1. saladevisitas\n2. salão
louse	/laus/\n\npiolho
lovable	/lʌvəbl/\n\n1. amável\n2. amorável
love	/lʌv/\n\n[s]\n[vt]\n[vi]\n\n1. a. amor\n  b. afeição\n2. a. amar\n  b. gostar muito\n3. apaixonar-se
loved	/lʌvd/\n\namado
loved one	/lʌvdwʌn/\n\n1. a. amada\n  b. namorada\n2. amado
lovely	/lʌvliː/\n\n1. a. agradável\n  b. ameno\n  c. aprazível\n2. a. belo\n  b. bonito\n  c. formoso\n  d. pulcro\n3. a. esplêndido\n  b. soberbo\n  c. sublime\n4. querido\n5. a. encantador\n  b. maravilhoso\n6. a. atraente\n  b. cativante\n  c. delicioso\n  d. fascinante
lover	/lʌvər/\n\n1. amante\n2. a. amada\n  b. namorada\n3. amado
loving	/lʌviŋ/\n\nqueama
low	/lou/\n\nbaixo
low relief	/louriliːf/\n\nbaixo-relevo
low tide	/loutaid/\n\nbaixamar
lower	/louər/\n\n[adjective]\n[vt]\n\n1. mais baixo\n2. abaixar
lower case letter	/louərkeisletər/\n\nminúscula
lower part of the body	/louərpɑːtɔfðboudiː/\n\n1. abdome\n2. barriga\n3. ventre
lower-arm	antebraço
lowercase	[adjective]\nminúsculo
lowest	o mais baixo
loyal	/lɔiəl/\n\n1. fiel\n2. leal
loyalty	[s]\n\n1. fidelidade\n2. lealdade
lubricant	lubrificante
lubrication	lubrificação
lucid	[adjective]\nlúcido
Lucifer	/luːsifər/\n\n1. Lucifer\n2. Satã\n3. Satanás
luck	/lʌk/\n\n1. a. destino\n  b. sina\n  c. sorte\n2. a. chance\n  b. ensejo
lucky	sortudo
lucrative	[adjective]\n\n1. lucrativo\n2. rentável
lues	[s]\n\n1. lues\n2. sífilis
luggage	/lʌgidʒ/\n\n1. bagagem\n2. embrulho
luggage-van	furgão
lukewarm	/luːkwɔːm/\n\n1. morno\n2. tépido
lull	/lʌl/\n\n1. embalar\n2. ninar
lullaby	/lʌləbai/\n\n1. acalento\n2. cantigadeninar
lumbar	[adjective]\nlombar
lumbosacral	[adjective]\nlombo-sacral
lumen	[s]\nlúmen
lump	/lʌmp/\n\n1. a. bola\n  b. torrão\n2. fragmento\n3. a. conjunto\n  b. massa\n4. a. bocado\n  b. pedaço\n  c. naco
lunar	/luːnər/\n\nlunar
lunatic	/luːnətik/\n\nlouco
lunch	/lʌntʃ/\n\n1. merenda\n2. lanche
lung	/lʌŋ/\n\npulmão
lungwort	/lʌŋgət/\n\npulmonária
lure	/leər/\n\n1. atrair\n2. engodar\n3. seduzir
lurid	/leərid/\n\nsensacional
lust	/lʌst/\n\n1. a. ardor\n  b. paixão\n2. a. sensualidade\n  b. volúpia
lute	/luːt/\n\nalaúde
lutheran	[adjective]\nluterano
luxurious	/lʌkʃəriəs/\n\n1. luxuoso\n2. luxuriante
luxury	/lʌkʃəriː/\n\n1. luxúria\n2. luxo
lying-in woman	parturiente
lyisis	[s]\nlise
lymphadenopathy	[s]\nlinfadenopatia
lymphocyte	[s]\nlinfócito
lymphocytosis	[s]\nlinfocitose
lymphoma	[s]\nlinfoma
lymphoproliferative	[adjective]\nlinfoproliferativo
lyric	/lirik/\n\n1. letra\n2. teor\n3. texto
lysosome	[s]\nlisossomo
macaw	/məkɔː/\n\narara
mach	/mɑːk/\n\nMach
machine	/məʃiːn/\n\nmáquina
machinery	/məʃiːnəriː/\n\n[s]\n\n1. maquinário\n2. maquinaria\n3. mecanismo\n4. dispositivo
mackerel	/mækrəl/\n\ncavala
macrophage	[s]\nmacrófago
maculate	[vt]\nmacular
mad	/meid/\n\n1. a. insano\n  b. louco\n2. a. hidrofóbico\n  b. raivoso
madam	/mædəm/\n\n1. dama\n2. senhora
madly	[adverb]\nloucamente
madman	[s]\nmaluco
madness	[s]\nloucura
maestro	/maistrou/\n\nmestre
magazine	/mægəziːn/\n\n1. a. gazeta\n  b. folha\n2. revista
magic	/mædʒik/\n\n[s]\n[adjective]\n\n1. mágica\n2. mágico
magical	/mædʒikl/\n\n[adjective]\n\n1. mágico\n2. que tem efeito extraordinário
magically	[adverb]\nde forma mágica
magician	/mədʒiʃən/\n\n[s]\n\n1. ilusionista\n2. mágico
magnanimous	/mægnæniməs/\n\n1. brioso\n2. magnânimo
magnesium	magnésio
magnet	/mægnit/\n\n1. ímã\n2. magnete
magnetic	/mægnetik/\n\nmagnético
magnetism	/mægnitizəm/\n\nmagnetismo
magnifying glass	/mægnifaiiŋglɑːs/\n\nlupa
magnitude	[s]\nmagnitude
maid	/meid/\n\n1. criada\n2. a. arrumadeira\n  b. camareira\n  c. criada de quarto
maidenhair	/meidənhɛər/\n\navenca
mail	/meil/\n\ncorreio
mailbox	/meilbɔks/\n\n1. caixadecorreiro\n2. caixapostal
mailman	/meilmæn/\n\ncarteiro
main	/mein/\n\n1. básico\n2. capital\n3. principal
mainland	/meinlənd/\n\ncontinente
mainly	/meinliː/\n\n1. em especial\n2. principalmente\n3. sobretudo
mainstay	[s]\n\n1. principal apoio\n2. suporte principal
mainstream	[s]\n\n1. fluxo principal\n2. pensamento predominante
maintain	/meintein/\n\n1. argumentar\n2. a. conservar\n  b. guardar
maintainer	[s]\nmantenedor
maintainership	[s]\nmanutenção
maintenance	[s]\nmanutenção
maize	/meiz/\n\nmilho
majestic	/mədʒestik/\n\n1. majestoso\n2. soberbo
majesty	/mædʒəstiː/\n\n1. majestade\n2. títulogeraldecortesia
major	/meidʒər/\n\n1. maior\n2. a. básico\n  b. capital\n  c. principal
majority	/mədʒɔritiː/\n\n[s]\n\n1. maioria\n2. maioridade
make	/meik/\n\n1. fazer\n2. formar\n3. executar
make a contract	/meikəkɔntrækt/\n\n1. ajustar\n2. fretar\n3. contratar
make a draft	/meikədrɑːft/\n\nsacar
make a mistake	/meikəmisteik/\n\n1. cairemerro\n2. enganar-se\n3. equivocar-se\n4. errar
make a noise	/meikənɔiz/\n\n1. farfalhar\n2. fazerbarulho
make a note	/meikənout/\n\n1. escrevernotasobre\n2. tomarnotade
make a project of	/meikəprədʒektɔf/\n\n1. planejar\n2. projetar
make a stroke	/meikəstrouk/\n\n1. riscar\n2. traçar
make a will	/meikəwil/\n\ntestar
make an offer of	/meikænɔfərɔf/\n\noferecer
make available	/meikəveiləbl/\n\ndisponibilizar
make clean	/meikkliːn/\n\n1. assear\n2. limpar\n3. purificar
make fast	/meikfɑːst/\n\n1. aprazar\n2. cravar\n3. determinar\n4. fixar
make for	/meikfər/\n\n1. dirigir-sea\n2. encaminhar-separa
make fun of	/meikfənɔf/\n\n1. caçoar\n2. escarnecer\n3. zombar
make glad	/meikglæd/\n\n1. alegrar\n2. contentar\n3. darprazer
make inroads into	consumir parte de
make love	/meiklʌv/\n\namarsexualmente
make music	/meikmjuːzik/\n\nmusicar
make smooth	/meiksmuːθ/\n\n1. alisar\n2. polir
make up	/meikʌp/\n\n1. a. compor\n  b. constituir\n  c. estabelecer\n2. maquilar\n3. maquilagem
make up one's mind	/meikʌpwʌnzmaind/\n\n1. decidir-se\n2. tomarumaresolução
make use of	/meikjuːzɔf/\n\n1. utilizar\n2. a. empregar\n  b. servir-sede\n  c. usar
make war	/meikər/\n\n1. combatar\n2. fazercampanha\n3. guerrear
make-up	maquilagem
makeshift	[s]\n[adjective]\n\n1. substituto\n2. a. temporário\n  b. provisório
makeup	[s]\n\n1. composição\n2. constituição\n3. a. maquiagem\n  b. cosmético
making	/meikiŋ/\n\n1. fabricação\n2. fabrico
malaise	1. mal-estar\n2. indisposição
malaria	/məlɛəriə/\n\nmalária
Malaysia	/məleiziə/\n\nMalásia
male	/meil/\n\n1. macho\n2. masculino\n3. varonil
malfunction	/mælfʌŋkʃən/\n\nenguiçar
malicious	/məliʃəs/\n\n1. malicioso\n2. malvado\n3. perverso
malignancy	[s]\nmalignidade
mam	/mɑːm/\n\n1. mamãe\n2. mãezinha
mammal	/mæml/\n\nmamífero
mammalian	[adjective]\nmamífero
mammy	/mæmiː/\n\n1. mamãe\n2. mãezinha
man	/mein/\n\n1. homem\n2. varão
man of genius	/meinɔfdʒiːniəs/\n\ngênio
manage	/mænidʒ/\n\n1. a. administrar\n  b. gerenciar\n  c. gerir\n  d. reger\n2. a. dirigir\n  b. encaminhar\n  c. governar\n  d. guiar\n3. administrar casa
manageable	[adjective]\n\n1. a. administrável\n  b. gerenciável\n2. manipulável
management	/mænidʒmənt/\n\n[s]\n\n1. manuseio\n2. a. administração\n  b. gerenciamento
manager	/mænidʒər/\n\n1. a. administrador\n  b. gerente\n2. a. diretor\n  b. regente\n3. gerenciador
mandate	/mændeit/\n\nmandato
mandatory	[adjective]\n\n1. mandatório\n2. obrigatório
maneuver	/mænvər/\n\nmanobra
manger	/meindʒər/\n\ncocho
mangle	1. calandra\n2. a. mutilar\n  b. lacerar
mangosteen	/mæŋgəstiːn/\n\nmangostão
mangrove	[s]\nmangue
manifacture	/mænifæktʃər/\n\n1. fabricação\n2. fabrico
manifest	/mænifest/\n\n1. a. declarar\n  b. manifestar\n2. manifesto
manifestation	[s]\nmanifestação
manipulate	/mənipjuleit/\n\n1. manejar\n2. manipular
manipulation	manipulação
manipulator	[s]\nmanipulador
mankind	/mænkaind/\n\nhumanidade
manner	/mænər/\n\n1. forma\n2. maneira\n3. modo
manoeuvre	/mənuːvər/\n\n1. manobrar\n2. manobra
mansion	/mænʃən/\n\nmansão
mantle	/mæntl/\n\ncapa
mantra	[s]\nmantra
manual	manual
manually	[adverb]\nmanualmente
manufacture	/mænjufæktʃər/\n\nfabricar
manure	/mənjeər/\n\n1. esterco\n2. estrume
manuscript	/mænjuskript/\n\nmanuscrito
many	/meniː/\n\nmuitos
map	/meip/\n\n1. cartão\n2. mapa
maple	/meipl/\n\n1. ácer\n2. bordo\n3. roble
marasmus	[s]\nmarasmo
marble	/mɑːbl/\n\n1. glóbulo\n2. marmóreo\n3. mármore
march	/mɑːtʃ/\n\n[s]\n[vi]\n\n1. marcha\n2. março\n3. a. andar\n  b. caminhar\n  c. marchar
march off	/mɑːtʃɔf/\n\n[vi]\n\n1. andar\n2. decorrer\n3. passar-se
Marcus	/mɑːkəs/\n\nMarco
margin	/mɑːdʒin/\n\n[s]\nmargem
marginal	[adjective]\nmarginal
marguerite	/mɑːgəriːt/\n\nmargarida
marijuana	[s]\nmaconha
marionette	/mæriənet/\n\n1. fantoche\n2. marionete
mark	/mɑːk/\n\n1. a. assinalar\n  b. marcar\n2. a. marca\n  b. sinal\n3. marco\n4. a. aceno\n  b. signo\n5. ponto\n6. estampar
marker	[s]\nmarcador
market	/mɑːkit/\n\n1. bazar\n2. feira\n3. mercado
marketplace	/mɑːkitpleis/\n\nmercado
marmelade	/mɑːməleid/\n\ncompota
marriage	/mæridʒ/\n\n1. casamento\n2. matrimônio
married	/mærid/\n\ncasado
married people	/mæridpiːpl/\n\nesposo e esposa
marrow	[s]\nmedula
marry	/mæriː/\n\n1. casar\n2. casar-se
Mars	/mɑːz/\n\nMarte
marsh	/mɑːʃ/\n\n1. brejo\n2. lodaçal\n3. pântano
martial	/mɑːʃl/\n\nbelicoso
martyr	/mɑːtər/\n\nmártir
marvel	/mɑːvəl/\n\n1. admirar-se\n2. estranhar
marvel at	/mɑːvəleit/\n\n1. admirar-se\n2. estranhar
marvelous	[adjective]\nmaravilhoso
Mary	/mɛəriː/\n\nMário
masculine	/mæskjulin/\n\n1. macho\n2. masculino\n3. varonil
mask	/mɑːsk/\n\n1. máscara\n2. mascarar
masochist	[s]\nmasoquista
Mason	/meisn/\n\nmaçom
masonic	/məsɔnik/\n\nmaçônico
mass	/mæs/\n\n1. a. acervo\n  b. acúmulo\n  c. chusma\n  d. cúmulo\n  e. montão\n  f. multidão\n  g. pilha\n  h. ruma\n2. a. conjunto\n  b. massa\n3. missa
mass produce	/mæsprədjuːs/\n\nproduzir em grande quantidade
massacre	/mæsəkər/\n\n1. massacrar\n2. a. carnificina\n  b. massacre
Massacre of Saint Bartholomew	/mæsəkərɔfseintbɑːθɔləmjuː/\n\nNoitedeSãoBartolomeu
massage	/mæsidʒ/\n\n1. massagear\n2. a. fricção\n  b. massagem
massive	/mæsiv/\n\n1. compacto\n2. maciço
mast	/mɑːst/\n\n1. mastro\n2. pau
master	/mɑːstər/\n\n[s]\n[vt]\n\n1. mestre\n2. dominar\n3. se tornar mestre em
masturbate	[vt]\nmasturbar
masturbation	[s]\nmasturbação
match	/mætʃ/\n\n1. a. fósforo\n  b. palito de fósforo\n2. a. jogo\n  b. partida\n  c. encontro esportivo de dois atletas ou times\n3. igual\n4. a. casar\n  b. emparelhar\n5. a. igualar\n  b. combinar\n6. pedir em casamento
match-make	pedir em casamento
matchless	[adjective]\n\n1. incomparável\n2. sem comparação
material	/mətiəriəl/\n\nmaterial
maternal	maternal
maternity	[s]\nmaternidade
mathematical	/mæθəmætikl/\n\nmatemático
mathematician	/mæθəmətiʃən/\n\nmatemático
mathematics	/mæθəmætiks/\n\nmatemática
matrimony	/meitriməniː/\n\n1. casamento\n2. matrimônio
matter	/mætər/\n\n1. a. assunto\n  b. caso\n  c. causa\n  d. negócio\n  e. questão\n  f. matéria\n2. a. substância\n  b. coisa
mattress	/mætrəs/\n\ncolchão
mature	/mətjeər/\n\n1. maduro\n2. sazonado
maturity	[s]\nmaturidade
matutinal	[adjective]\n\n1. matutino\n2. de manhã\n3. pela manhã
matzo	/mæsou/\n\n1. hóstia\n2. pãoázimo
maw	/mɔː/\n\n1. abertura\n2. boca\n3. goela
maxim	/mæksim/\n\n1. adágio\n2. conceito\n3. sentença
maximize	[vt]\nmaximizar
maximum	/mæksiməm/\n\n[adjective]\nmáximo
may	/mei/\n\n[s]\n[vt]\n\n1. maio\n2. poder
maybe	/meiib/\n\n1. talvez\n2. acaso\n3. por ventura\n4. possivelmente
mayhap	/meiieip/\n\n1. acaso\n2. por ventura\n3. possivelmente\n4. talvez
mayor	/mɛər/\n\n[s]\nprefeito
meadow	/medou/\n\nprado
meager	/miigər/\n\n[adjective]\n\n1. magro\n2. miserável
meal	/miːl/\n\n[s]\n\n1. a. comida\n  b. refeição\n2. farinha
mealies	/miːliz/\n\nmilho
mean	/miːn/\n\n[s]\n[adjective]\n[vt]\n\n1. a. centro\n  b. meio\n  c. metade\n2. a. central\n  b. mediano\n  c. médio\n3. a. intentar\n  b. pretender\n  c. tencionar\n4. a. denotar\n  b. querer dizer\n  c. significar
meaning	/miːniŋ/\n\n[s]\n\n1. intenção\n2. a. sentido\n  b. significado
meaningful	1. significativo\n2. sério
meaningfully	[adverb]\nde forma significativa
meaningless	[adjective]\n\n1. sem significado\n2. insignificante
means	/miːnz/\n\n1. a. ferramenta\n  b. instrumento\n2. a. expediente\n  b. meio\n  c. recurso
meantime	[adverb]\n\n1. entretanto\n2. por enquanto\n3. provisoriamente
meanwhile	[adverb]\n\n1. entretanto\n2. enquanto isso
measles	/miːzlz/\n\nsarampo
measurable	[adjective]\n\n1. mensurável\n2. que pode ser medido
measure	/meʒər/\n\n1. a. balizar\n  b. medir\n2. a. medição\n  b. medida
measure out	/meʒəraut/\n\ndosar
measured	/miːəʒeəd/\n\n1. ceremonioso\n2. pomposo\n3. solene
measureless	[adjective]\n\n1. sem medida\n2. sem tamanho
measurement	/meʒəmənt/\n\n1. dimensão\n2. a. medição\n  b. medida
meat	/miːt/\n\n1. carne\n2. vianda
mechanic	/mikænik/\n\nmecânico
mechanical	mecânico
mechanics	/mikæniks/\n\nmecânica
mechanism	[s]\nmecanismo
meconium	[s]\nmecônio
medal	/medl/\n\nmedalha
median	[s]\n\n1. mediana\n2. mídia
mediastinum	[s]\nmediastino
mediator	[s]\n\n1. mediador\n2. intermediário
medical	médico
medicament	1. medicamento\n2. remédio
medicate	medicar
medication	1. medicamento\n2. remédio
medicine	/medsn/\n\n[s]\n[vt]\n\n1. a. remédio\n  b. medicamento\n2. medicina\n3. medicar
meditate	/mediteit/\n\n1. pensarmaduramente\n2. refletirmuito
meditation	[s]\nmeditação
Mediterranean	/meditəreiniən/\n\nMediterrâneo
mediterranean basin	[s]\nbacia do mediterrâneo
medium	[s]\n[adjective]\n\n1. meio\n2. midia\n3. média\n4. médio
meercat	/miəkeit/\n\ncercopiteco
meet	/miːt/\n\n1. reunir-se\n2. a. achar\n  b. encontrar
meet the expense of	arcar com a despesa de
meet with	/miːtwið/\n\nsatisfazer
meeting	/miːtiŋ/\n\n1. encontro\n2. a. sessão\n  b. reunião\n3. grande reunião popular
melancholy	/meləŋkɔliː/\n\n1. melancolia\n2. melancólico
melee	corpo-a-corpo
melodrama	/melədrɑːmə/\n\nmelodrama
melodramatic	/melədrəmætik/\n\nmelodramático
melody	/melədiː/\n\n1. melodia\n2. toada
melon	/melən/\n\n1. melão\n2. meloeiro
melt	/melt/\n\n1. a. degelar\n  b. derreter-se\n2. derreter
melting	/meltiŋ/\n\ndegelo
member	/membər/\n\n1. cidadão\n2. membro\n3. sócio
member of parliament	/membərɔfpɑːləmənt/\n\nparlamentar
memorable	/memərəbl/\n\n[adjective]\n\n1. memorável\n2. digna de recordação
